代码	名称	涨幅%%	总金额	买价	卖价	现价	现量	涨速%%	换手%%	量比	今开	最高	最低	总量	细分行业	
00418	方正控股	0.00	385690	--  	--  	0.445	8000	0.00	          0.07	  1.05	0.440	0.445	0.430	884000	软件服务	
00769	中国稀土	1.75	383060	--  	--  	0.580	2000	1.75	          0.03	  0.16	0.570	0.580	0.570	670000	一般金属	
00538	味千（中国）	-1.59	382547	--  	--  	3.720	3000	0.00	          0.01	  0.59	3.730	3.730	3.700	102728	酒店及消闲	
00226	力宝	0.65	381050	--  	--  	4.680	1000	1.30	          0.02	  5.24	4.640	4.700	4.620	82000	地产	
01217	中国创新投资	0.00	379640	--  	--  	0.027	520000	0.00	          0.11	  1.60	0.027	0.027	0.026	14200000	其他金融	
00289	WING ON CO	0.00	376400	--  	--  	29.100	1000	0.00	          0.00	  0.82	28.650	29.100	28.650	13000	零售	
01393	恒鼎实业	-3.23	367400	--  	--  	0.300	50000	0.00	          0.06	  0.65	0.310	0.310	0.300	1223000	煤炭	
00505	欢悦互娱	2.56	366760	--  	--  	0.800	1000	0.00	          0.06	  2.59	0.820	0.820	0.780	461000	一般金属	
00650	ＩＤＧ能源	0.00	365800	--  	--  	1.330	10000	0.00	          0.00	  0.65	1.290	1.350	1.290	278000	石油天然气	
01830	必瘦站	0.84	361960	--  	--  	1.200	4000	0.00	          0.03	  0.84	1.190	1.200	1.190	304000	医疗服务	
02226	老恒和酿造	-0.52	358200	--  	--  	3.810	500	0.00	          0.02	  0.42	3.810	3.840	3.800	94000	食物饮品	
00210	达芙妮国际	1.92	355280	--  	--  	0.530	120000	0.00	          0.04	  0.73	0.520	0.530	0.520	680000	纺织服饰	
00217	中国诚通发展集团	0.00	353820	--  	--  	0.495	2000	0.00	          0.01	  0.32	0.490	0.495	0.480	724000	一般金属	
00745	中国国家文化产业	0.00	350950	--  	--  	0.020	1000000	5.26	          0.18	  1.17	0.019	0.020	0.019	17793000	媒体及娱乐	
03709	珂莱蒂尔	-1.23	350700	--  	--  	8.010	1000	0.00	          0.01	  1.22	8.120	8.200	8.010	43000	纺织服饰	
03638	华邦金融	-3.06	349440	--  	--  	0.475	24000	0.00	          0.02	  1.50	0.480	0.485	0.470	732000	信息器材	
02118	天山发展控股	0.00	346240	--  	--  	2.690	6000	0.00	          0.01	  2.29	2.720	2.720	2.680	128000	地产	
00110	中国长远	1.67	345950	--  	--  	0.305	688000	0.00	          0.12	  1.78	0.300	0.305	0.300	1138000	信息器材	
01693	璋利国际	1.01	344160	--  	--  	0.500	12000	-1.96	          0.04	  0.71	0.520	0.520	0.500	664000	建筑	
00715	中泛控股	0.00	343240	0.550	0.560	0.560	2000	0.00	          0.00	  0.61	0.560	0.560	0.540	626000	地产	
01050	嘉利国际	0.00	336800	--  	--  	1.280	2000	0.79	          0.01	  0.38	1.270	1.280	1.270	264000	信息器材	
00007	凯富能源	0.00	336160	--  	--  	0.950	200000	0.00	          0.01	  0.56	0.950	0.960	0.940	356000	一般金属	
06880	腾邦控股	5.49	334620	--  	--  	1.730	6000	0.58	          0.05	  1.00	1.650	1.870	1.650	188000	家电及用品	
00160	汉国置业	0.40	334250	--  	--  	5.020	14000	-0.20	          0.01	  1.96	4.960	5.030	4.940	67000	地产	
00840	天业节水	2.78	329300	--  	--  	0.740	60000	0.00	          0.22	  1.85	0.720	0.750	0.720	448000	工业工程	
06080	荣智控股	-1.12	326940	--  	--  	0.440	6000	1.15	          0.08	  2.03	0.445	0.445	0.425	756000	建筑	
01062	国开国际投资	-1.82	326700	--  	--  	0.270	360000	0.00	          0.04	  2.16	0.270	0.270	0.270	1210000	其他金融	
02789	远大中国	-2.86	325690	--  	--  	0.136	388000	0.00	          0.04	  2.18	0.140	0.141	0.136	2390000	建筑	
00097	恒基发展	0.00	325414	--  	--  	0.670	33000	0.00	          0.02	  1.05	0.670	0.680	0.670	485600	零售	
00510	时富金融服务集团	0.45	324583	--  	--  	0.221	78000	0.91	          0.03	  0.58	0.223	0.223	0.219	1474346	其他金融	
00335	美建集团	2.86	324000	--  	--  	1.080	300000	0.00	          0.01	  0.70	1.080	1.080	1.080	300000	其他金融	
01938	珠江钢管	3.61	322880	--  	--  	0.860	11000	0.00	          0.04	  2.65	0.840	0.870	0.840	379000	石油天然气	
01637	顺兴集团控股	0.00	317400	--  	--  	0.660	70000	1.54	          0.12	  2.00	0.640	0.660	0.640	488000	建筑	
00298	庄士中国	0.00	316200	--  	--  	0.620	10000	0.00	          0.02	  0.28	0.620	0.620	0.620	510000	地产	
00009	九号运通	0.00	314778	--  	--  	0.345	114000	0.00	          0.03	  0.13	0.345	0.350	0.340	913600	地产	
00533	金利来集团	-1.27	314450	--  	--  	3.100	1000	-1.27	          0.01	  0.39	3.110	3.140	3.100	101000	纺织服饰	
01532	中国派对文化	-1.89	314400	--  	--  	0.520	3000	1.96	          0.08	  1.27	0.570	0.570	0.500	594000	纺织服饰	
00897	位元堂	-1.35	311078	--  	--  	0.365	9	0.00	          0.07	  5.61	0.370	0.370	0.365	845509	医药医疗	
01889	三爱健康集团	-1.60	310585	--  	--  	0.246	40000	0.00	          0.04	  1.26	0.250	0.255	0.246	1242500	医药医疗	
00864	永利地产发展	0.00	308000	--  	--  	1.090	4000	0.00	          0.07	  1.11	1.060	1.100	1.060	288000	地产	
00018	东方报业集团	-1.10	305820	--  	--  	0.900	2000	-2.17	          0.01	  0.35	0.910	0.920	0.900	336000	媒体及娱乐	
01709	云裳衣	1.27	303405	--  	--  	0.400	1000	1.27	          0.08	  2.23	0.385	0.425	0.380	771000	纺织服饰	
00295	江山控股	-1.85	303375	0.260	0.265	0.265	200000	0.00	          0.01	  0.38	0.265	0.265	0.260	1150000	公用事业	
00393	旭日企业	2.20	298920	--  	--  	0.930	4000	2.20	          0.02	  1.13	0.910	0.930	0.910	328000	纺织服饰	
00536	贸易通	0.00	297440	--  	--  	1.390	8000	0.00	          0.03	  0.38	1.400	1.400	1.380	214000	软件服务	
02010	瑞年国际	-3.45	295325	--  	--  	0.280	8000	0.00	          0.07	  0.96	0.285	0.285	0.280	1041000	医药医疗	
00450	鸿兴印刷集团	1.76	293900	--  	--  	1.730	10000	0.58	          0.02	  1.20	1.700	1.730	1.700	172000	工用支援	
01271	佳明集团控股	-0.44	292054	--  	--  	4.480	1000	0.00	          0.01	  4.02	4.520	4.520	4.310	66157	建筑	
00834	康大食品	-4.81	291800	--  	--  	0.990	4000	0.00	          0.07	  0.34	1.050	1.060	0.940	288000	农业产品	
02266	黎氏企业	0.00	291020	--  	--  	1.230	12000	-0.81	          0.06	  1.87	1.130	1.260	1.130	238000	建筑	
01962	训修实业	2.56	290860	--  	--  	1.600	36000	0.00	          0.03	  1.28	1.590	1.600	1.590	182000	纺织服饰	
00487	实德环球	0.81	287184	--  	--  	0.248	100000	1.22	          0.02	  4.52	0.249	0.250	0.245	1168000	酒店及消闲	
01190	航标控股	-4.08	285254	--  	--  	0.094	12000	0.00	          0.24	  1.96	0.100	0.100	0.092	3004100	家电及用品	
00158	万邦投资	0.00	285000	--  	--  	190.000	500	0.00	          0.01	  0.60	190.000	190.000	190.000	1500	地产	
00925	北京建设	1.56	284190	--  	--  	0.325	2000	0.00	          0.01	  0.19	0.320	0.325	0.315	890000	建筑	
00994	恒诚建筑	1.41	282920	--  	--  	0.720	40000	0.00	          0.08	  1.88	0.710	0.720	0.710	396000	建筑	
01185	中国航天万源	0.00	282430	--  	--  	0.390	2000	-1.27	          0.02	  0.42	0.395	0.400	0.385	716000	工业工程	
01443	富临集团控股	-2.06	278480	--  	--  	0.950	10000	0.00	          0.02	  0.93	0.980	0.980	0.920	294000	酒店及消闲	
00340	中国矿业	-2.35	273810	--  	--  	0.083	400000	0.00	          0.01	  0.12	0.083	0.086	0.083	3270000	食物饮品	
06288	FAST RETAIL-DRS	0.43	273195	--  	--  	35.050	600	0.00	          0.00	  0.76	34.950	35.050	34.800	7800	纺织服饰	
00088	TAI CHEUNG HOLD	0.72	273180	--  	--  	9.800	1000	0.82	          0.00	  0.28	9.830	9.830	9.720	28000	地产	
01105	星岛	0.00	270880	--  	--  	1.040	44000	0.00	          0.03	  1.20	1.030	1.050	1.030	260000	媒体及娱乐	
06090	胜捷企业	0.00	268550	--  	--  	3.140	10000	0.64	          0.01	  1.29	3.120	3.140	3.100	86000	地产	
00223	易生活控股	6.62	268446	--  	--  	0.145	24000	0.00	          0.04	  1.44	0.136	0.145	0.136	1856000	软件服务	
02028	映美控股	-5.56	268440	--  	--  	0.850	8000	0.00	          0.05	  0.75	0.830	0.850	0.820	322000	信息器材	
00202	润中国际控股	0.00	267664	--  	--  	0.180	5000	1.69	          0.02	  2.30	0.178	0.182	0.177	1508000	综合企业	
02312	中国金融租赁	0.63	267060	--  	--  	0.159	20000	0.00	          0.15	  1.61	0.161	0.161	0.158	1680000	其他金融	
00573	稻香控股	-0.68	265290	--  	--  	1.470	1000	0.00	          0.02	  0.34	1.470	1.490	1.470	179000	酒店及消闲	
00115	钧濠集团	-0.51	264600	--  	--  	0.196	350000	0.00	          0.09	  2.77	0.196	0.196	0.196	1350000	地产	
00320	金宝通	-0.73	263580	--  	--  	1.360	60000	0.00	          0.02	  0.42	1.350	1.360	1.350	194000	家电及用品	
00629	悦达矿业	2.74	262160	--  	--  	0.750	1000	2.74	          0.03	  0.85	0.780	0.780	0.730	359000	一般金属	
02317	味丹国际	-2.44	262040	--  	--  	0.800	12000	0.00	          0.02	  4.76	0.820	0.840	0.800	320000	食物饮品	
01355	朸浚国际	-2.17	261880	--  	--  	0.900	20000	-1.10	          0.06	  6.13	0.910	0.910	0.900	288000	酒店及消闲	
06168	中国优通	-1.04	261350	--  	--  	0.950	20000	0.00	          0.01	  0.22	0.960	0.960	0.950	275000	信息器材	
00827	玖源集团	3.25	261204	--  	--  	0.127	4000	0.00	          0.05	  1.33	0.122	0.128	0.120	2136000	原材料	
06893	衍生集团	-1.44	260900	--  	--  	1.370	20000	0.00	          0.02	  0.49	1.390	1.390	1.370	190000	医药医疗	
01059	看通集团	-3.51	258173	--  	--  	0.165	15000	0.00	          0.16	  2.69	0.171	0.171	0.160	1558695	软件服务	
00243	QPL INT'L	-0.93	257994	--  	--  	0.106	27000	0.00	          0.11	  0.25	0.109	0.109	0.105	2412000	半导体	
00851	盛源控股	-2.44	255750	--  	--  	0.240	10000	0.00	          0.03	  0.52	0.243	0.244	0.238	1060000	其他金融	
01667	进阶发展	-3.61	253550	--  	--  	0.400	10000	-1.23	          0.08	  0.45	0.400	0.410	0.400	630000	建筑	
00145	香港建屋贷款	-0.65	250952	--  	--  	0.152	8000	4.11	          0.07	  1.39	0.153	0.153	0.145	1696000	支援服务	
00037	远东酒店实业	-1.15	248590	--  	--  	0.430	20000	-3.37	          0.09	  0.15	0.450	0.450	0.430	576000	酒店及消闲	
02663	应力控股	4.00	248500	--  	--  	0.520	50000	0.00	          0.08	  1.31	0.500	0.520	0.500	490000	建筑	
00188	新华汇富金融	0.00	247107	--  	--  	0.108	80000	0.00	          0.04	  0.74	0.108	0.110	0.107	2282210	其他金融	
00459	美联工商铺	0.00	246030	--  	--  	0.385	10000	0.00	          0.04	  0.67	0.385	0.390	0.385	638000	地产	
01822	弘达金融控股	0.00	245940	--  	--  	0.241	240000	-0.41	          0.02	  1.03	0.242	0.242	0.242	1020000	家电及用品	
00090	琥珀能源	-1.03	244080	--  	--  	0.960	2000	0.00	          0.05	  1.93	0.970	0.970	0.960	252000	公用事业	
06882	东瀛游	-0.74	242520	--  	--  	1.340	6000	0.00	          0.04	  0.83	1.330	1.340	1.330	182000	酒店及消闲	
00362	中国天化工	-1.20	242519	--  	--  	0.410	70000	0.00	          0.05	  1.04	0.420	0.425	0.410	585625	原材料	
02320	合丰集团	0.00	241560	--  	--  	1.400	2000	0.00	          0.02	  0.48	1.380	1.410	1.380	174000	原材料	
02100	百奥家庭互动	-1.00	241500	--  	--  	0.495	120000	0.00	          0.02	  0.39	0.500	0.500	0.495	486000	软件服务	
01191	中国中石控股	0.00	238640	--  	--  	0.140	60000	-0.71	          0.05	  0.21	0.141	0.141	0.139	1700000	地产	
01631	REF HOLDINGS	0.00	237600	--  	--  	1.490	10000	0.68	          0.06	  3.08	1.480	1.490	1.470	160000	工用支援	
00701	CNT GROUP	-3.06	237480	--  	--  	0.475	2000	0.00	          0.03	  0.22	0.495	0.500	0.475	488000	建筑	
00663	金山能源	-2.63	236846	--  	--  	0.185	70000	1.09	          0.02	  6.13	0.190	0.190	0.178	1300000	黄金贵金属	
00540	迅捷环球控股	1.09	236640	--  	--  	0.930	52000	0.00	          0.04	  0.78	0.910	0.930	0.910	256000	纺织服饰	
00543	太平洋网络	-0.75	233640	--  	--  	1.330	2000	0.00	          0.02	  0.90	1.330	1.330	1.320	176000	软件服务	
00571	丰德丽控股	2.26	232620	--  	--  	1.360	12000	0.00	          0.01	  0.67	1.280	1.370	1.280	174000	媒体及娱乐	
01470	富一国际控股	1.06	231680	--  	--  	0.950	72000	0.00	          0.03	  0.14	0.940	0.960	0.940	244000	纺织服饰	
01589	中国物流资产	1.60	230180	--  	--  	2.540	1000	0.00	          0.00	  0.44	2.600	2.600	2.530	90000	地产	
00814	北京京客隆	0.48	229100	--  	--  	2.110	1000	0.00	          0.06	  1.11	2.150	2.160	2.110	107000	零售	
01460	扬科集团	5.63	227416	--  	--  	0.169	60000	4.32	          0.03	  1.33	0.172	0.172	0.160	1408000	软件服务	
00157	自然美	0.00	226700	--  	--  	0.590	90000	0.00	          0.02	  2.29	0.580	0.600	0.580	380000	纺织服饰	
00124	粤海置地	-1.13	226120	--  	--  	1.750	2000	0.00	          0.01	  0.37	1.770	1.770	1.750	128000	地产	
00430	东方网库	-6.18	226110	--  	--  	0.167	16000	-2.91	          0.05	  0.27	0.181	0.181	0.166	1320000	其他金融	
00633	中国全通	-1.25	225320	--  	--  	2.370	2000	-0.42	          0.00	  0.29	2.400	2.470	2.370	94000	电讯	
03828	明辉国际	0.00	224090	--  	--  	1.220	80000	0.00	          0.03	  0.64	1.220	1.230	1.220	183000	纺织服饰	
06877	昆仑国际金融	-1.79	222350	--  	--  	0.550	10000	0.00	          0.02	  1.44	0.530	0.550	0.530	410000	其他金融	
00923	综合环保集团	-0.76	220810	--  	--  	0.130	2000	-0.76	          0.04	  2.34	0.128	0.131	0.126	1740000	原材料	
00093	TERMBRAY IND	1.12	219940	--  	--  	0.450	20000	-10.00	          0.02	  1.39	0.450	0.500	0.435	468000	地产	
00408	叶氏化工集团	-0.34	219440	--  	--  	2.900	2000	0.00	          0.01	  0.43	2.900	2.910	2.870	76000	原材料	
00060	香港食品投资	0.00	217940	--  	--  	1.030	10000	-0.96	          0.08	  2.65	1.050	1.060	1.020	212000	食物饮品	
01246	保集健康	-0.81	217360	--  	--  	0.123	40000	0.00	          0.02	  3.33	0.121	0.124	0.120	1800000	建筑	
01063	新确科技	0.00	216750	--  	--  	0.023	80000	0.00	          0.06	  0.86	0.023	0.024	0.022	9520000	信息器材	
00276	蒙古能源	-2.53	215998	--  	--  	0.193	279000	-1.03	          0.06	  1.10	0.198	0.198	0.193	1100000	煤炭	
01326	天马影视	2.53	215424	--  	--  	0.243	64000	0.00	          0.03	  1.77	0.238	0.255	0.234	904000	媒体及娱乐	
00637	利记	0.00	215380	--  	--  	0.680	78000	0.00	          0.04	  1.31	0.680	0.680	0.670	318000	一般金属	
00559	德泰新能源集团	0.00	214359	--  	--  	0.056	2930000	0.00	          0.07	  0.75	0.057	0.057	0.056	3820500	其他金融	
01348	滉达富控股	3.57	213720	--  	--  	0.580	10000	0.00	          0.03	  1.00	0.560	0.590	0.560	378000	家电及用品	
01296	国电科环	1.79	212410	--  	--  	0.570	50000	0.00	          0.03	  0.47	0.550	0.570	0.550	376000	工业工程	
03966	中国宝丰国际	0.95	212000	--  	--  	4.240	50000	0.00	          0.01	  0.17	4.240	4.240	4.240	50000	家电及用品	
00619	南华金融	2.13	211250	--  	--  	0.048	50000	0.00	          0.03	  0.81	0.048	0.048	0.047	4450000	其他金融	
00954	常茂生物	0.00	209000	--  	--  	0.860	140000	0.00	          0.13	  1.39	0.860	0.860	0.850	244000	食物饮品	
00464	建福集团	0.75	208960	--  	--  	1.350	4000	3.85	          0.04	  1.43	1.310	1.350	1.300	160000	家电及用品	
00922	安贤园中国	-2.50	208140	--  	--  	0.078	2340000	0.00	          0.04	  1.79	0.081	0.081	0.078	2660000	支援服务	
02133	中国多金属	0.00	207983	--  	--  	0.127	100000	0.00	          0.05	  0.46	0.126	0.128	0.126	1629000	一般金属	
00099	王氏国际	0.32	205500	--  	--  	3.140	5000	-0.32	          0.01	  0.97	3.190	3.190	3.140	65000	信息器材	
01292	长安民生物流	0.97	202990	--  	--  	5.200	38000	0.00	          0.07	  0.69	5.210	5.210	5.200	39000	工用运输	
03768	滇池水务	0.00	202800	--  	--  	2.700	2000	0.00	          0.02	  0.48	2.710	2.710	2.690	75000	公用事业	
00841	木薯资源	0.00	202320	--  	--  	0.690	2000	1.47	          0.05	  0.70	0.690	0.690	0.680	296000	工业工程	
00844	广泰国际控股	-1.67	201280	--  	--  	1.180	16000	0.00	          0.03	  0.29	1.200	1.200	1.180	168000	纺织服饰	
00766	中盈集团控股	0.00	200370	--  	--  	0.105	500000	0.00	          0.12	  0.99	0.106	0.112	0.105	1893000	其他金融	
00852	海峡石油化工	-4.76	197880	--  	--  	1.200	20000	0.00	          0.01	  0.93	1.260	1.260	1.190	160000	石油天然气	
01226	中国投融资	1.49	196810	--  	--  	0.068	70000	3.03	          0.13	  1.32	0.066	0.068	0.066	2950000	其他金融	
01396	毅德国际	0.00	195840	--  	--  	0.700	6000	2.94	          0.01	  0.20	0.700	0.700	0.680	282000	地产	
01227	国盛投资	0.00	193520	--  	--  	0.039	140000	2.63	          0.14	  0.85	0.039	0.040	0.038	5040000	其他金融	
02286	辰兴发展	-1.00	193330	--  	--  	1.980	1000	-3.41	          0.02	  2.18	1.950	2.070	1.950	97000	地产	
01201	天臣控股	0.00	191760	--  	--  	1.200	39000	0.00	          0.02	  0.76	1.210	1.210	1.200	159000	工用支援	
00726	中民筑友科技	-1.01	191000	--  	--  	0.196	20000	-1.01	          0.01	  0.26	0.191	0.198	0.191	980000	地产	
00679	亚洲联网科技	0.64	189330	--  	--  	1.570	10000	0.00	          0.03	  1.64	1.560	1.570	1.560	121000	工业工程	
01127	狮子山集团	-1.36	188760	--  	--  	1.450	4000	-0.68	          0.02	  1.93	1.430	1.460	1.420	132000	工用支援	
00436	新宇环保	0.00	187200	--  	--  	0.580	20000	0.00	          0.01	  0.38	0.580	0.590	0.580	320000	工业工程	
00986	中国环保能源	1.43	187182	--  	--  	0.355	80000	0.00	          0.10	  0.82	0.355	0.360	0.355	522360	软件服务	
00532	WKK INTL (HOLD)	1.61	182900	--  	--  	1.260	10000	0.00	          0.02	  0.22	1.240	1.260	1.230	148000	工业工程	
01180	汇彩控股	-3.45	182698	--  	--  	0.840	4000	0.00	          0.02	  0.30	0.850	0.860	0.810	214900	酒店及消闲	
02017	沧海控股	-0.60	182480	--  	--  	1.650	6000	0.00	          0.02	  0.35	1.650	1.660	1.640	110000	建筑	
03708	日成控股	1.07	182400	--  	--  	2.830	5000	0.00	          0.01	  0.28	2.810	2.840	2.780	65000	建筑	
01447	新福港	-0.63	182360	--  	--  	3.130	2000	0.00	          0.01	  1.34	3.150	3.170	3.130	58000	建筑	
06885	金马能源	-0.97	181690	--  	--  	3.050	1000	0.00	          0.04	  0.19	3.080	3.080	3.050	59000	煤炭	
00092	CHAMPION TECH	0.00	181272	--  	--  	1.000	16	3.09	          0.04	  0.38	0.960	1.020	0.960	184421	软件服务	
03919	金力集团	-1.12	179520	--  	--  	0.880	100000	0.00	          0.09	  1.79	0.880	0.880	0.880	204000	工业工程	
00294	长江制衣	-1.03	177540	--  	--  	2.870	20000	0.00	          0.03	  0.34	2.850	2.870	2.850	62000	纺织服饰	
01203	广南（集团）	0.00	176580	--  	--  	0.980	182000	0.00	          0.02	  0.56	--  	0.980	0.970	182000	一般金属	
00953	邵氏兄弟控股	0.00	176480	--  	--  	0.590	4000	1.72	          0.02	  0.32	0.580	0.600	0.580	304000	纺织服饰	
01543	中盈盛达融资担保	-3.87	175980	--  	--  	1.490	20000	2.76	          0.04	  0.41	1.550	1.550	1.450	120000	其他金融	
00412	中国山东高速金融	0.00	175380	0.320	0.335	0.325	6000	0.00	          0.00	  0.43	0.330	0.335	0.320	534192	其他金融	
02088	西王置业	-2.94	175230	--  	--  	0.330	20000	0.00	          0.04	  0.24	0.340	0.340	0.330	526000	地产	
00359	海升果汁	-1.52	174200	--  	--  	0.325	36000	0.00	          0.04	  0.82	0.330	0.330	0.325	528000	食物饮品	
06038	信越控股	0.00	173750	--  	--  	0.315	10000	0.00	          0.06	  0.64	0.315	0.320	0.315	550000	建筑	
01278	中国新城镇	1.61	172736	--  	--  	0.315	85000	0.00	          0.01	  0.18	0.320	0.320	0.315	543161	地产	
01627	安保工程控股	-3.33	172720	--  	--  	0.580	4000	0.00	          0.01	  1.01	0.600	0.600	0.580	292000	建筑	
00262	迪臣发展国际	-1.69	172550	--  	--  	0.290	595000	0.00	          0.06	  5.83	0.290	0.290	0.290	595000	建筑	
00311	联泰控股	-2.56	172350	--  	--  	1.140	12000	0.00	          0.01	  0.19	1.170	1.170	1.140	149000	纺织服饰	
00918	国能国际资产	-2.08	172280	--  	--  	0.470	2000	0.00	          0.05	  2.43	0.460	0.470	0.460	370000	纺织服饰	
